Time,H1_Mag,H1_Sigma,H2_Mag,H2_Sigma,H3_Mag,H3_Sigma,H4_Mag,H4_Sigma,H5_Mag,H5_Sigma,H6_Mag,H6_Sigma,H7_Mag,H7_Sigma,H8_Mag,H8_Sigma,H9_Mag,H9_Sigma,H10_Mag,H10_Sigma
0.20700614496027636,-21.648210171357334,2.292825901245352,-52.73355457673097,44.12242824426672,-39.55384691303377,7.134215630605476,-53.45944967423631,-17.88010073702579,-61.5301187133937,26.14567241581073,-56.432974984176745,10.896054514975285,-69.8645137926647,-35.227563115710204,-62.83728546826149,-13.680451837637504,-64.33990715112196,-27.642637742339783,-88.1874724853984,106.24895050694779
0.20715711240735352,-21.64520872643863,2.2880899305660343,-52.67684935007531,42.530872567524945,-39.54447928061525,7.150595663120974,-53.48305580575074,-18.111473760677274,-61.49617624398809,25.63695807778713,-56.41905072212408,10.309831894113495,-69.91059418328757,-35.28085531486103,-62.85651816469883,-15.721287244342287,-64.37561076286347,-26.648041185527944,-88.03076481133725,119.71205372812919
0.20730807985443073,-21.64221273000301,2.284536013779905,-52.62217381704972,40.98950833755476,-39.5350951523858,7.160923296271403,-53.50694064541748,-18.300831391783756,-61.462900117907374,25.134282161891875,-56.405906118065644,9.704351074968162,-69.95677946269501,-35.36487317968293,-62.87840011782554,-17.73078874557623,-64.40996162167637,-25.57589778917306,-87.85882448952516,131.0531505667935
0.20745904730150788,-21.639220269195558,2.282170452861998,-52.56947346791917,39.49535690484235,-39.525702071436235,7.165292656250961,-53.531050093798015,-18.44729553155,-61.43028658363217,24.64024973944863,-56.39357142248552,9.08202444938107,-70.00310393796147,-35.466221823449885,-62.902910854221865,-19.705773734519617,-64.44284605094282,-24.430679973463214,-87.67469359356608,140.2193236201439
0.2076100147485851,-21.636230061168,2.2810090373432623,-52.51874910377913,38.04526703408807,-39.51630795927697,7.163645476343445,-53.55533004459497,-18.54887152517062,-61.39834532934161,24.157678332659987,-56.38209765046639,8.445093883167509,-70.04958692143187,-35.56948121328489,-62.93009373471878,-21.64191049687909,-64.47410989504274,-23.216027465766658,-87.48116792846237,147.17562651301375
0.2077609821956623,-21.63324034139294,2.2809488766376242,-52.46985730972725,36.63194589089221,-39.50692037678722,7.156379864653465,-53.57971355183203,-18.6071988694873,-61.36703030612373,23.688147421360497,-56.371465096807924,7.7969057996164315,-70.09621524969697,-35.65833688741641,-62.95977973227911,-23.53801401898702,-64.50373603894424,-21.941449477091954,-87.2814544281877,152.1255975633594
0.20791194964273946,-21.63024996210598,2.28191449883127,-52.42275323778738,35.24985516839919,-39.49754618339153,7.143606986167492,-53.604143471570175,-18.62210592000583,-61.336322659396636,23.233309348646923,-56.36168685390226,7.140047358920304,-70.14296129379609,-35.716440176056295,-62.991914509260795,-25.39136763393501,-64.53164970341689,-20.61365535074824,-87.07792753289803,155.22142211441366
0.20806291708981667,-21.627257698148654,2.2838068767993174,-52.377401337872776,33.89341181683973,-39.48819253489048,7.125420141354044,-53.628562769600165,-18.593549810210796,-61.30620157475953,22.79446470822564,-56.35277206727503,6.477129815772474,-70.18977450326216,-35.72685599886473,-63.02644057199854,-27.199271300427263,-64.55778612525897,-19.23973769458853,-86.87267197683055,156.64783671700212
0.20821388453689382,-21.624262432383787,2.2865048815364517,-52.33377570966536,32.55731199211114,-39.478866350515254,7.101896912981441,-53.65291455140451,-18.521623559418497,-61.27664469268722,22.37253386215815,-56.344726712795044,5.810793331344669,-70.23658281917199,-35.67228049962226,-63.06329684496773,-28.95902750531498,-64.58208955572141,-17.827094131388236,-86.6674861401747,156.60777423741075
0.20836485198397103,-21.621263229873104,2.2898719378324337,-52.29185876416953,31.236837129237827,-39.469574473216284,7.073097705148291,-53.67714205787763,-18.406552535140772,-61.24762853445814,21.96803568678728,-56.33755396148178,5.143679476332203,-70.28329255484114,-35.53518506939045,-63.102418805061234,-30.6679127333369,-64.60451441180959,-16.383388696003998,-86.4638982360045,155.30952251551716
0.20851581943104824,-21.618259082782785,2.293761450569803,-52.2516399703674,29.928129642096568,-39.46032376471485,7.0390667360796035,-53.70118896527974,-18.24868425302977,-61.21912915046445,21.58107666333127,-56.331253508291354,4.478418098365341,-70.32978623569034,-35.298021796274476,-63.143738681662285,-32.32316936716481,-64.6250257541481,-14.916433220146237,-86.26319017589718,152.95567720980344
0.2086667868781254,-21.615249324451113,2.298024725868952,-52.213114208136304,28.628416354070943,-39.45112072683805,6.9998295202731065,-53.72499956217324,-18.048475090329823,-61.19112270583226,21.21135225640797,-56.32582109736532,3.817644870626905,-70.37592286103069,-34.94349503772709,-63.187185070695826,-33.92199571474889,-64.64359855057374,-13.434123206362589,-86.0664210081474,149.73508932558005
0.2088177543252026,-21.612233264521976,2.302517268096074,-52.17627941150207,27.336171538701613,-39.441971809913966,6.9553913167439605,-53.74851884563137,-17.806473954206727,-61.16358591951711,20.858159257851554,-56.32124898791319,3.1640121190010633,-70.42153972143821,-34.454791342846256,-63.23268284931225,-35.46152479179487,-64.66021850483124,-11.944371302541855,-85.87445554753369,145.817577770515
0.20896872177227976,-21.6092105806077,2.3071044267541296,-52.141134659995345,26.051205931240204,-39.432883513211316,6.9057415876216774,-53.77169272991178,-17.523304719529822,-61.1364966269215,20.520419422775365,-56.31752644126573,2.5201709346225676,-70.46645242434663,-33.81579025657159,-63.28015328920667,-36.93881799317579,-64.67488181811797,-10.455006732683898,-85.68798946184275,141.3512255287211
0.20911968921935697,-21.60618111340326,2.3116652541206877,-52.107677853036954,24.774674887585128,-39.42386231532226,6.85086139614829,-53.79446809828128,-17.19964741061475,-61.10983445309792,20.196715737782853,-56.314639380176445,1.888751710877703,-70.51045474095285,-33.01133413261736,-63.32951376415473,-38.350865574178876,-64.68759457949862,-8.973720637756383,-85.5075739622271,136.46188773705694
0.20927065666643418,-21.60314495899546,2.3160941489466134,-52.07590362934858,23.509006588881846,-39.41491495184445,6.790735253302741,-53.81679269757341,-16.836216146967136,-61.08358130775111,19.885338622447048,-56.31256984679867,1.272368968779643,-70.55332089465868,-32.027522520726166,-63.380677537518984,-39.69457895248965,-64.69837307603379,-7.508007658795071,-85.33363919866618,131.25412951752298
0.20942162411351134,-21.60010254153953,2.320301330176923,-52.04580167757864,22.257753657555565,-39.40604842258956,6.725366455234279,-53.83861519598943,-16.43373624429041,-61.05772168961462,19.58433671700249,-56.31129622768355,0.6736317337093337,-70.59480838921581,-30.85196708891452,-63.4335538919178,-40.96679136130755,-64.70724333563332,-6.065089783475947,-85.16651369752368,125.81315422316405
0.20957259156058855,-21.597054354416635,2.324212056769858,-52.01735496185796,21.025379564374234,-39.39726970958769,6.654789626061778,-53.85988534402147,-15.992926306232455,-61.032243030930516,19.291569973308828,-56.310793920165466,0.09512839777245283,-70.63465906620604,-29.47404246510418,-63.4880480023588,-42.164272966851335,-64.71424025225157,-4.6518818984750165,-85.00644265457386,120.207261240422
0.2097235590076657,-21.594001232914298,2.3277653762569606,-51.990538555344195,19.81699563813562,-39.38858586977306,6.579079478207579,-53.88055398332287,-15.51448822276873,-61.00713604517408,19.004765795363667,-56.31103535556287,-0.46060448153511785,-70.67260067637041,-27.88518318789553,-63.54406061479923,-43.28373977903579,-64.71940781870107,-3.2749581434698922,-84.85360407117693,114.49032447082203
0.20987452645474292,-21.590943930180362,2.330913766254122,-51.96531893445213,18.638062464837326,-39.38000385794697,6.498357163395092,-53.90057306665597,-14.999105242822218,-60.982394826542226,18.72157669950779,-56.31198940036114,-0.9910936174116042,-70.70835116275005,-26.07917089622169,-63.60148818771454,-44.32186204236104,-64.72279834038929,-1.940491130794655,-84.70812054474086,108.70430411491026
0.21002549390182013,-21.587883352902853,2.3336219148936426,-51.941653259153156,17.49407786573146,-39.37153016549986,6.412790171661048,-53.919895724300424,-14.447448340805332,-60.958016781832136,18.439635456036967,-56.313621324373045,-1.4939205016773665,-70.74162252133881,-24.052355651083538,-63.66022293949298,-45.27529250846095,-64.72447135410516,-0.6542547488511876,-84.57007249438186,102.8814544659973
0.21017646134889728,-21.584820316623542,2.335868000548461,-51.91948997402183,16.390267893212283,-39.363171186810206,6.322591830237806,-53.938476023881634,-13.860187124992509,-60.93400264904455,18.156606210546133,-56.315893606090995,-1.966732510432999,-70.77212230334065,-21.803870776176737,-63.72015245469316,-46.140688776224344,-64.72449418222003,0.5784005226957746,-84.43950571747591,97.04624111451739
0.2103274287959745,-21.581755458570395,2.3376425690806855,-51.89876895084577,15.331298780142342,-39.354932958373375,6.228023845518625,-53.95626873967994,-13.238000890700947,-60.910356433774055,17.870231664635952,-56.318766275532866,-2.4072820560481882,-70.799557002126,-19.33586440854422,-63.78115990992764,-46.91472424094915,-64.72294037773821,1.752589386870316,-84.31643965690397,91.21709567957222
0.2104783962430517,-21.57868951390152,2.3389500149511364,-51.879422808255434,14.32103147413162,-39.34682104829903,6.1293962003597064,-53.97322947096118,-12.581593558981451,-60.88708506704112,17.578373659676608,-56.322196235854186,-2.8134492464425067,-70.82363818244572,-16.6536508855946,-63.84312436934155,-47.59412286499292,-64.71988915318585,2.8638496710804673,-84.20087432329117,85.40768768537559
0.21062936369012886,-21.575622687527712,2.3397896383771473,-51.86142569931394,13.364395587277116,-39.338846350961234,6.026946645948517,-53.98927878528715,-11.890452107819355,-60.86421355382239,17.278679363104864,-56.326154712690794,-3.181738277082681,-70.84393355846265,-13.758309518502717,-63.90594706941122,-48.17175872726827,-64.71537501422644,3.905438575325813,-84.09308164195244,79.6296720743067
0.21078033113720607,-21.572555633820077,2.3402001155413337,-51.84466399659706,12.461912229865113,-39.33101092177676,5.921216702581301,-54.00439125728014,-11.166253880728416,-60.84174607577158,16.96940452207791,-56.33057707921582,-3.5109948131785003,-70.86024110854156,-10.667706285282202,-63.96946898266599,-48.64659457081073,-64.70952736852685,4.875180563964001,-83.99285589212599,73.8902587377044
0.21093129858428322,-21.569488354623225,2.3402189307669277,-51.829038909888794,11.613126785413794,-39.32331688925729,5.812739989289095,-54.01853870296951,-10.410463441717688,-60.81969119607216,16.64908601055499,-56.335404468223174,-3.800085494911082,-70.87236824411657,-7.400698775156274,-64.0335432140389,-49.017166966715195,-64.70246260959215,5.771072407998033,-83.90004180160773,68.19447251478049
0.21108226603136043,-21.5664213941123,2.3398747489482754,-51.81447215271363,10.817236805175611,-39.315767801766405,5.702034598192554,-54.03168043576895,-9.624169915925417,-60.798064975918166,16.31633985990733,-56.3405834531516,-4.047499899530331,-70.88008971859587,-3.9761072350572415,-64.09803151233703,-49.28064670860041,-64.69427933954518,6.590542307071185,-83.81459253358608,62.54672676441326
0.21123323347843764,-21.56335487133447,2.3391880783900976,-51.800888534698615,10.072403015438129,-39.308366040604135,5.589643751677176,-54.04377683226224,-8.808624728993866,-60.776884932362364,15.969967753323326,-56.34605811536621,-4.251897288944065,-70.88320577141218,-0.4156847752091233,-64.1627920060056,-49.434348345401624,-64.68507848276758,7.331433123392411,-83.73645477209921,56.950708580345015
0.2113842009255148,-21.560289353310946,2.338164620686578,-51.78821749014756,9.375911547615832,-39.30111330146601,5.476119537786417,-54.05478980769844,-7.9652624082940315,-60.75616992242712,15.60894258053786,-56.35177103670491,-4.412107673796103,-70.88154608410909,3.256107017521873,-64.22767972732737,-49.475754441470286,-64.67496412965146,7.991991552855572,-83.66556841049693,51.40979370252748
0.211535168372592,-21.557225237733302,2.336791011131698,-51.77639434608149,8.72438978615598,-39.29401048843728,5.362011423437375,-54.064683173061894,-7.095721801121203,-60.735939831463014,15.232387943234068,-56.35766397072811,-4.527163185044471,-70.8749755263046,7.012428647625104,-64.29254646853188,-49.4025338244411,-64.66404223280142,8.570882287697621,-83.60186858826025,45.92721841916878
0.21168613581966916,-21.5541631344794,2.3350307653585665,-51.765361507306594,8.114057416991356,-39.287057672769585,5.247854990050612,-54.07342298069083,-6.201865011389884,-60.716215376199884,14.839551931811675,-56.363677540159244,-4.596318678808117,-70.86339690938865,10.824474016578264,-64.35724114902324,-49.21254293555385,-64.65241994910434,9.06713807434827,-83.54528387735348,40.50625629104664
0.21183710326674637,-21.551103678172463,2.3328243194725595,-51.75506849043136,7.541002363293699,-39.28025449266822,5.13416671398909,-54.08097803437293,-5.2857930921818,-60.697018083519495,14.429779777889163,-56.36975106603382,-4.619042415978058,-70.84675199520711,14.661904881375907,-64.42161035644524,-48.90384353024894,-64.64020592025547,9.480159588794676,-83.4957375580415,35.15031667579503
0.21198807071382358,-21.54804751234932,2.3300901357239985,-51.74547206321889,7.001464796772769,-39.27359996374764,5.021441449384733,-54.08732018730731,-4.349854627015054,-60.67837019474211,14.002488410335474,-56.37582328625813,-4.595008248271354,-70.8250242089377,18.493333008837393,-64.4854983687099,-48.474722364008834,-64.62750908606792,9.809705715861313,-83.45314706650916,29.862946227618618
0.21213903816090074,-21.544995397098624,2.3267293048615687,-51.73653552716711,6.4921115470443524,-39.267092437288746,4.91014798621793,-54.092424502218144,-3.396641980600159,-60.66029451433103,13.557143478596203,-56.38183314788506,-4.524111842372372,-70.79824109861313,22.2868717267128,-64.54874740872431,-47.92369829777564,-64.61443836235195,10.05585452463969,-83.41742353946196,24.647848525459178
0.21229000560797795,-21.541948068406736,2.322631385829498,-51.728227555762885,6.010287093511559,-39.260729743082926,4.800724988938717,-54.096269594556546,-2.4289760756971632,-60.64281439171293,13.093240510463126,-56.387719800905735,-4.406487507182044,-70.76647381107351,26.010708086527632,-64.61119820701953,-47.249539595199856,-64.60110264332394,10.218997303825226,-83.38847246152643,19.508831897788205
0.2124409730550551,-21.53890637900789,2.3176813314040494,-51.72052087909836,5.554224056260236,-39.254509006784126,4.693575880218915,-54.09883800509681,-1.4498835873354887,-60.62595376532017,12.610292371825269,-56.39342231232339,-4.242498285513476,-70.72983556926881,29.63365797347985,-64.6726901930378,-46.45129229727344,-64.58760987878304,10.299823066045821,-83.36619306368317,14.4497445411685
0.21259194050213231,-21.535871325039405,2.3117668772690374,-51.71339039727314,5.123199945801055,-39.24842666282154,4.589062558831796,-54.10011642587217,-0.4625681851525522,-60.60973710307164,12.107823248632032,-56.39888008024801,-4.032713773070238,-70.68848140875615,33.12572200177934,-64.73306162109752,-45.52830079326575,-64.57406677854165,10.299278593299427,-83.35047835620806,9.474436164496272
0.21274290794920953,-21.53284395026474,2.304784342180467,-51.70681125117614,4.717630324765188,-39.242478786126235,4.487503462830487,-54.100095953555794,0.5296231129442889,-60.594189350252314,11.585368927087547,-56.40403372102318,-3.7779074912612023,-70.6426070247448,36.458638317628115,-64.79215016122932,-44.48023193396607,-64.56057898853496,10.218559236776537,-83.34121597843853,4.586679773748136
0.21289387539628668,-21.529825696788105,2.296643623918867,-51.70075709404178,4.339087600875222,-39.236661019194436,4.389176589648473,-54.09877232148995,1.523236834200832,-60.57933605336771,11.042484958095791,-56.4088253412402,-3.4790688570436146,-70.59244474189614,39.60637228340653,-64.84979332339104,-43.30711809734856,-64.54725007022657,10.05909017255574,-83.3382871904106,-0.2098636446156208
0.2130448428433639,-21.526817934021086,2.2872706012885367,-51.69519790698319,3.9902446899716,-39.23096873183027,4.294324920604799,-54.09614584043179,2.514754331760009,-60.56520347417511,10.478763154969577,-56.413198131904736,-3.1373948328754575,-70.53825945626811,42.54551896028044,-64.90582856506235,-42.00939537741632,-64.53418151705392,9.822475301987131,-83.34156832697221,-4.911641571501064
0.2131958102904411,-21.523822590117234,2.276608025317605,-51.69009872202394,3.6747464528507603,-39.22539737953164,4.203167808667839,-54.092221364347964,3.500637628156769,-60.55181847988251,9.893852505223673,-56.417096482817,-2.7542586100755466,-70.48034633317418,45.25565728935097,-64.96009405164075,-40.58793667323206,-64.52147306386087,9.510499364691432,-83.35093061808759,-9.515246824865866
0.21334677773751826,-21.52084140272245,2.2646156038497183,-51.6854179681334,3.3970150629471942,-39.21994208574276,4.1159116249899945,-54.0870084950339,4.477373191089469,-60.5392084372879,9.287481080375855,-56.420466968519875,-2.3311952074386846,-70.41902658567331,47.71963835542482,-65.01242943915767,-39.044109111556295,-64.50922134088431,9.125093709644888,-83.36623992888876,-14.01731818171363
0.21349774518459547,-21.51787660051291,2.2512683772456925,-51.68110635058246,3.1620077951676295,-39.2145978409997,4.0327554403637285,-54.08052154783159,5.441508887157313,-60.52740127020628,8.659480778287547,-56.42325889230098,-1.8699158121412718,-70.35464066352375,49.92373850090873,-65.0626760198061,-37.37982601112599,-64.4975207073705,8.668287371294138,-83.38735891565231,-18.41451250315413
0.21364871263167262,-21.51493048762014,2.2365375745366647,-51.677109998587696,2.975712259404803,-39.20936099064295,3.953962544056948,-54.072761574725334,6.389402214472031,-60.51643787101902,8.009503259449613,-56.42541389988899,-1.371811154504523,-70.28751017244338,51.853683292238074,-65.11064266020789,-35.59591695695507,-64.48647377378109,8.14125652359893,-83.41422463403418,-22.701753666727214
0.21379968007874983,-21.51200589901957,2.2203956472802506,-51.673363112846566,2.844982943406972,-39.20422784303302,3.8798545897059578,-54.0637233123351,7.317094168129575,-60.506370428892964,7.337157364162591,-56.42686525846222,-0.8382074022846066,-70.21797127747914,53.49553857741077,-65.15610563425861,-33.692922339492995,-64.47619348269883,7.544691981002809,-83.44681881790672,-26.872197211447087
0.21395064752582704,-21.509104121204235,2.202920656084077,-51.66977757881204,2.7726267287090365,-39.199188330944885,3.8104486075610255,-54.05348512189824,8.222133591461683,-60.497194252221576,6.64365219148563,-56.427594865979394,-0.2727142833470708,-70.14650431804769,54.85726404411459,-65.19900647937808,-31.679476146436745,-64.46673984380448,6.883602673728968,-83.48476519955148,-30.925961003163575
0.2141016149729042,-21.506226898949617,2.184151469883261,-51.666269914862134,2.7626612259798176,-39.19423628090136,3.745928258040699,-54.04207931261222,9.101590008776101,-60.48893729465281,5.929553914759952,-56.42756328258462,0.32236143558250396,-70.07348063158683,55.93922446660639,-65.23920293955821,-29.560251299059118,-64.45819500721917,6.160311212482309,-83.52790731452772,-34.85817450334022
0.2142525824199814,-21.5033760063809,2.1641436693881384,-51.662750508336636,2.8181761131619467,-39.189365181683044,3.6864727546220126,-54.029541838013515,9.95270402258488,-60.481626697779014,5.195665068228094,-56.426733942347234,0.9445776362086005,-69.99926789181255,56.744662218262505,-65.27655942762702,-27.340674785379036,-64.450637788473,5.377144604333251,-83.57608399911993,-38.6631554723523
0.21440354986705856,-21.500552717189883,2.142967314827675,-51.65912530612011,2.941147930615492,-39.184568639671234,3.6322618849850796,-54.01591198165339,10.772895865890582,-60.47528838744144,4.443039120827583,-56.42507291130049,1.5913899137936305,-69.92422679993345,57.27942823416161,-65.31094751462662,-25.026941752820736,-64.44414457851663,4.536460002770605,-83.62912618580562,-42.3341644954886
0.21455451731413577,-21.497758445867696,2.120705274582312,-51.655297459530736,3.132320493960712,-39.17983992214681,3.583479298168802,-54.001232048454824,11.559769517451976,-60.46994680642563,3.6729910263359367,-56.42254967375972,2.2601705599635626,-69.84870615525901,57.5516272190642,-65.34224712819123,-22.625998833035357,-64.43878814184467,3.640640102930165,-83.68685768174124,-45.8632048917455
0.21470548476121298,-21.494994162057225,2.0974485837034864,-51.651169926711944,3.3911507663638276,-39.17517203097799,3.540309736948749,-53.98554725549591,12.31111206044339,-60.46562449400799,2.8871016680014354,-56.41913765648813,2.9481991394041325,-69.77304064638467,57.57123682554622,-65.37034787677644,-20.14553237682264,-64.43463829719458,2.6920703948494733,-83.74909163566926,-49.24087758991247
0.21485645220829014,-21.49226099425441,2.0732909089003377,-51.64664736826636,3.71582265016548,-39.17055776211924,3.5029346822980494,-53.968905403640214,13.024891518790007,-60.462341583596164,2.0872127039470234,-56.41481381426527,3.652661490847432,-69.69755032298956,57.349766846758044,-65.39514969203094,-17.593936712059744,-64.43176208779259,1.6931695251514962,-83.81562923553682,-52.4561779038686
0.21500741965536735,-21.489559846501482,2.048322311300712,-51.6416385208185,4.103326458202711,-39.16598938407954,3.4715220431329716,-53.95135650756836,13.69925738091969,-60.46011549781013,1.2754130221382498,-56.40955827438169,4.370675369175853,-69.62253853282083,56.89991604246851,-65.41656381627051,-14.980252676480724,-64.43022308194388,0.6463829344416564,-83.88625763955552,-55.496427037376556
0.2151583871024445,-21.48689169275293,2.022622497339694,-51.63605814355487,4.549595512316202,-39.16145884990343,3.4462135171981054,-53.932952687430415,14.332541496569567,-60.45896074583874,0.45401988937182663,-56.40335481845734,5.099314163594558,-69.54828992596933,56.2352063103735,-65.43451398909333,-12.314104043218371,-64.43008194157329,-0.445818056151963,-83.96074676292729,-58.347192649396504
0.21530935454952171,-21.4842574866103,1.9962555040284637,-51.62982849521315,5.0496947831548145,-39.15695794209932,3.4271150168181914,-53.91374807693017,14.923256115996713,-60.45888860772932,-0.374445461085889,-56.39619148902779,5.835606326201274,-69.47507072733802,55.36965964148688,-65.44893704321964,-9.605623308804748,-64.43139633142229,-1.5809099789430323,-84.03884770954005,-60.99228966643193
0.21546032199659892,-21.481658113871756,1.9692654081549716,-51.622880700545544,5.598049750862047,-39.152478228143394,3.414289169258554,-53.89379865040031,15.470089464655942,-60.459906811062204,-1.2072890121086821,-56.38806043028979,6.576530746413517,-69.40312936428876,54.31754596538325,-65.45978343176877,-6.865353322354132,-64.43422040303584,-2.7563166029318276,-84.12028993621722,-63.41388485954532
0.21561128944367608,-21.47909451721898,1.9416744173951592,-51.61515543809937,6.188703154656615,-39.14801132879251,3.407751523193126,-53.87316212856793,15.971900062002648,-60.46201937821151,-2.0416799066068347,-56.378957377934846,7.319034613846285,-69.33269560606632,53.093152863576236,-65.46701801792643,-4.1041441026143595,-64.43860516877048,-3.969405861624024,-84.20477870605892,-65.59264042631621
